near_fid,near_x,near_y,near_angle,heard,building,xcoor,ycoor,noise,in_vehicle,asleep,no_windows,age
3926,2463880.71,9771319.9331,-70.556387462,1,1,2463683.0,9771880,0,0,0,0,19
3950,2475128.5426,9765368.838,96.237059446,1,0,2475220.0,9764532,0,0,0,0,43
2511,1850862.4191,8381422.5711,-160.33177866,0,0,1877104.0,8390802,1,0,0,0,87
2704,1826992.4034,8708602.9846,-165.66582487,0,0,1830945.0,8709613,1,0,0,0,51
3031,2410098.2565,9829629.9382,-136.22952777,1,0,2411923.0,9831378,1,0,0,0,45
2723,1925814.3889,8952174.2199,-53.14435597,1,1,1925436.0,8952679,0,0,0,0,51
151,2014638.8824,8243060.5257,-15.836972976,1,0,2014119.0,8243208,0,0,0,0,83
2511,1850862.4191,8381422.5711,176.90808434,0,0,1898451.0,8378852,1,0,0,0,66
2734,1933262.7761,8954887.0204,97.085909717,1,0,1933380.0,8953944,0,1,0,0,51
830,1657722.4349,8061634.2159,-86.881131594,1,0,1657073.0,8073553,0,1,0,0,34
1470,1453603.6768,7481703.6957,165.70176416,1,0,1456043.0,7481082,0,0,0,0,37
578,1975097.9765,8418622.2803,12.837477149,0,0,1940557.0,8410751,1,1,0,0,58
10,2010577.9473,8256462.7007,25.498173335,1,1,2010371.0,8256364,0,0,0,0,42
941,1592761.3893,7919660.8454,142.14595285,0,0,1611081.0,7905423,1,1,0,0,79
139,2009741.8265,8242699.1415,-138.46644615,1,0,2010086.0,8243004,0,0,0,0,48
3534,1475751.3575,7430582.1309,-172.1062869,0,1,1496176.0,7433414,0,0,0,1,73
4048,1996327.0488,8277314.7216,-139.68247046,1,0,1996490.0,8277453,0,0,0,0,46
3689,1334666.4821,7941331.9952,177.05487386,1,0,1336027.0,7941262,0,0,0,0,68
3380,1428009.5449,7533849.6357,-111.37772458,1,0,1428032.0,7533907,1,0,0,0,59
3370,1426984.4036,7538228.8089,47.39246371,1,0,1426544.0,7537750,0,0,0,0,56
3633,1429757.7062,7605096.7045,-136.98344266,1,0,1430161.0,7605473,0,0,0,0,31
204,2006886.1477,8248473.3708,109.80237065,1,1,2007089.0,8247910,0,0,0,0,28
1576,1466490.0211,7502173.1297,-137.22635794,1,0,1466585.0,7502261,0,0,0,0,38
1933,1342158.6177,7916888.1975,-147.96376575,1,1,1342911.0,7917359,0,0,0,0,22
551,1965248.2054,8362985.8343,65.677712139,1,1,1964752.0,8361888,0,0,0,0,28
2909,2358476.6255,9522261.0519,93.362625318,0,0,2362371.0,9455981,0,1,0,0,54
2241,1554410.0436,8003119.1881,148.91211928,0,0,1596515.0,7977732,0,0,0,0,82
129,2010517.9461,8247743.9852,-70.856648154,1,0,2010402.0,8248078,0,0,0,0,41
2227,1572057.7451,8119980.1863,-86.901670321,0,0,1568948.0,8177431,0,0,0,0,64
2777,1978737.5673,9083669.1952,60.437982987,1,0,1978607.0,9083439,0,0,0,0,34
1671,1437652.707,7696421.995,-106.80905458,0,0,1444473.0,7718999,0,1,0,0,86
4097,1985556.9993,8272488.2472,-0.53703463853,1,0,1985370.0,8272490,0,0,0,0,30
2362,1614310.2825,8249222.6799,-59.610016396,1,0,1613933.0,8249866,0,0,0,0,67
2793,1717338.1409,9038713.7259,166.69596775,1,1,1717836.0,9038596,0,0,0,0,81
4023,1996330.8336,8291583.9887,120.83604683,1,0,1996415.0,8291443,0,0,0,0,37
227,1986122.7249,8260704.098,-169.19058473,1,0,1986735.0,8260821,0,0,0,0,83
367,1955482.369,8199585.4906,-131.14795619,1,0,1956278.0,8200496,0,0,0,0,29
254,1997478.5376,8262437.1333,-175.78984287,1,1,1997762.0,8262458,0,0,0,0,18
668,1802242.0732,8179685.7659,-173.30484144,1,1,1802440.0,8179709,0,0,0,0,45
3377,1427723.565,7532430.5411,-179.61235863,1,0,1428087.0,7532433,0,0,0,0,62
1628,1474520.7205,7760563.2368,9.915136263,1,0,1474199.0,7760507,0,0,0,0,25
40,2011069.2002,8251898.1236,177.00109273,1,1,2011167.0,8251893,0,0,0,0,61
2573,1739895.1434,8536664.5249,9.8411373156,1,0,1739650.0,8536622,0,0,0,0,30
1253,1771054.2481,7706955.1346,29.956928225,1,0,1770504.0,7706638,0,0,0,0,60
2853,2260649.9477,9303791.1731,-144.86342518,1,1,2261444.0,9304350,0,0,0,0,76
3768,1693904.0522,8240579.578,161.74366243,1,1,1694888.0,8240255,0,0,0,0,22
2853,2260649.9477,9303791.1731,-114.04129629,1,0,2260715.0,9303937,0,0,0,0,18
1775,1414115.2027,7859446.6262,-176.25213605,0,0,1459216.0,7862401,0,0,0,0,49
4061,1981100.8801,8270927.4525,-139.76447452,1,0,1981722.0,8271453,0,0,0,0,67
3352,1461880.5037,7584379.973,-15.253636932,1,0,1461180.0,7584571,0,0,0,0,79
477,1979658.736,8342381.1682,-79.098487705,1,1,1978456.0,8348626,0,0,0,0,66
75,2008475.1222,8252710.8536,-60.687382254,1,0,2008429.0,8252793,0,0,0,0,46
4017,1993026.092,8294053.5433,-19.864625098,1,1,1992391.0,8294283,0,0,0,0,54
3997,2037293.8459,8285155.0308,85.534998313,1,1,2036778.0,8278549,0,0,0,0,26
513,1964437.0203,8368818.4096,-53.389734058,1,0,1964103.0,8369268,0,0,0,0,59
190,1995494.1563,8243167.1135,-61.318330606,1,0,1995451.0,8243246,0,0,0,0,23
2569,1740639.5367,8535699.6542,28.14590477,0,0,1739728.0,8535212,1,0,0,0,78
396,1994540.3709,8239577.3219,62.713449653,1,1,1994387.0,8239280,0,0,0,0,43
1825,1329790.4656,7906534.1677,58.191668994,1,0,1329350.0,7905824,0,0,0,0,41
616,1892893.9873,8127492.4518,-61.549385967,1,1,1892820.0,8127629,0,0,0,0,66
2821,1630625.7124,9155023.4434,-44.297012095,0,0,1610242.0,9174913,1,1,0,0,30
1485,1438805.977,7475436.845,23.536475408,1,0,1438051.0,7475108,0,0,0,0,55
2449,1844259.2809,8315186.3957,97.581891475,1,1,1844377.0,8314302,0,0,0,0,66
3267,1456400.913,7490603.7946,96.032163172,0,0,1456429.0,7490338,0,0,0,0,68
71,2015908.0359,8255495.6315,145.3760714,1,0,2017686.0,8254268,0,0,0,0,27
2137,1392666.3857,7955991.1751,-157.58065595,1,0,1394336.0,7956680,0,0,0,0,67
1531,1447457.0598,7479863.3847,-44.775511474,1,1,1447272.0,7480047,0,0,0,0,32
2763,1935163.2225,8985201.872,-169.5780263,0,0,1938040.0,8985731,0,0,0,0,66
2441,1842483.9577,8313408.8416,-143.91778778,0,1,1843254.0,8313970,1,0,0,0,84
2886,2333803.8851,9543046.9149,-14.652239833,1,0,2333161.0,9543215,0,0,0,0,62
4016,1996047.5254,8322805.2059,107.90354928,1,0,1996758.0,8320606,0,0,0,0,32
33,2011435.6639,8253473.251,21.983074756,1,1,2011331.0,8253431,0,0,0,0,28
3996,2039579.3464,8268157.8677,143.02248875,1,0,2039963.0,8267869,1,0,0,0,41
2854,2262619.6347,9307462.0819,-173.01752108,1,0,2263264.0,9307541,0,0,0,0,40
299,2022071.3508,8247695.5655,21.765266045,0,0,2021559.0,8247491,1,0,0,0,74
4045,1996144.2621,8275275.8706,-104.73807416,1,1,1996229.0,8275598,0,0,0,0,25
3716,1438917.2965,7909243.8096,-46.391509012,1,0,1438096.0,7910106,0,0,0,0,51
1340,1735011.6686,7590841.2516,128.16292404,1,0,1735316.0,7590454,0,0,0,0,50
2939,2633195.2065,9983630.611,118.44708219,1,0,2633701.0,9982697,0,0,0,0,52
2675,1916521.4378,8555093.3674,-100.50373256,0,0,1923971.0,8595273,1,0,0,0,73
2016,1329022.6952,7887138.6687,59.348540596,1,1,1327763.0,7885013,0,0,0,0,63
383,1985462.0438,8222331.8479,-176.48990886,1,0,1985921.0,8222360,0,0,0,0,23
680,1842356.0517,8261519.3237,-176.46696924,0,0,1855794.0,8262349,1,0,0,0,74
3972,2016768.9808,8278106.3727,175.16235811,1,0,2017695.0,8278028,0,0,0,0,65
1516,1447331.9367,7480336.5263,141.9995432,1,0,1447499.0,7480206,1,0,0,0,41
2760,1932046.6106,8968860.246,139.86985307,1,1,1932194.0,8968736,0,0,0,0,61
3409,1414508.3831,7567996.3724,2.1928620851,1,0,1413898.0,7567973,0,0,0,0,79
243,1994635.9943,8270411.3443,-116.76529533,1,0,1995348.0,8271823,0,0,0,0,19
2756,1935398.4406,8922103.8306,44.236684751,0,0,1889931.0,8877832,0,1,0,0,81
4089,1976297.5555,8290455.6935,-86.842786953,1,0,1976241.0,8291481,0,0,0,0,83
3960,2481137.1234,9837879.3474,81.453600975,1,0,2480991.0,9836907,0,0,0,0,44
3673,1515048.9189,7590031.6453,-81.53531945,0,1,1514931.0,7590824,0,0,1,0,75
1091,1649018.5865,7735951.644,-68.45809268,1,1,1648495.0,7737278,0,0,0,0,61
671,1799512.1854,8179817.383,-73.288561585,0,1,1788253.0,8217319,0,0,0,0,73
1474,1454300.3143,7484654.271,124.55640893,1,0,1455034.0,7483589,1,0,0,0,55
2105,1314993.7676,8042169.5638,-69.379832609,1,0,1314337.0,8043915,0,0,0,0,44
3447,1415980.1381,7567618.2719,6.9959045836,1,0,1415709.0,7567585,0,0,0,0,26
2396,1711421.2874,8280950.6639,166.43770403,0,0,1735907.0,8275044,1,1,0,0,81
1486,1439848.3726,7475851.8116,-48.116845454,1,0,1439494.0,7476247,0,0,0,0,18
726,1741336.2854,8052952.7899,-43.741041689,1,0,1740823.0,8053444,0,0,0,0,29
2352,1610039.3989,8250340.1308,88.108954776,1,0,1610011.0,8249480,0,0,0,0,56
3226,1700991.8756,7601994.3169,135.77233913,1,0,1701135.0,7601855,0,0,0,0,64
4017,1993026.092,8294053.5433,-164.29440654,1,0,1993330.0,8294139,0,1,0,0,41
639,1893649.29,8126708.3106,-70.623396312,0,0,1893463.0,8127238,0,0,0,0,70
4012,1972262.1126,8314987.6458,28.898685043,1,1,1971020.0,8314302,0,0,0,0,43
2441,1842483.9577,8313408.8416,-176.79266342,1,0,1842808.0,8313427,0,0,0,0,65
2868,2256207.2982,9302437.458,97.518179636,1,1,2256307.0,9301682,0,0,0,0,43
4067,1986817.3586,8269319.9566,118.06386633,0,0,1987375.0,8268274,0,0,0,0,76
220,1993611.0759,8257823.0124,159.61993926,1,1,1993778.0,8257761,0,0,0,0,37
1867,1369057.1916,7898601.7487,159.42850613,0,0,1379853.0,7894550,0,1,0,0,38
4096,1988178.9074,8271258.0518,87.435352576,1,0,1988151.0,8270635,0,0,0,0,45
2621,1779292.113,8464394.5381,-56.040844325,0,0,1760673.0,8492041,0,0,0,0,23
2721,1928906.9557,8954624.3925,-133.87063395,1,0,1929095.0,8954820,0,0,0,0,83
109,2011565.4625,8249804.2918,63.1555495,1,0,2011415.0,8249507,0,0,0,0,82
467,2083469.1706,8347585.307,-135.69479951,1,0,2084226.0,8348324,0,0,0,0,57
3355,1473392.8315,7573394.8522,179.83114578,1,0,1473682.0,7573394,0,0,0,0,54
2723,1925814.3889,8952174.2199,52.130947125,1,1,1925794.0,8952148,0,0,0,0,46
267,2003859.3707,8259296.0729,99.345942426,1,0,2004021.0,8258314,0,0,0,0,46
4,2008014.3708,8255313.979,170.86323626,1,1,2008493.0,8255237,1,0,0,0,83
594,1899983.2578,8317942.8127,30.84937003,0,0,1888721.0,8311216,0,0,0,0,84
948,1574358.8303,7930256.5949,-29.827669931,0,0,1545203.0,7946973,1,1,0,0,77
1792,1315650.6641,7903679.0609,-124.51452744,1,1,1315663.0,7903697,0,0,0,0,74
2503,1849865.3306,8384505.5505,12.958246663,1,0,1849424.0,8384404,0,0,0,0,31
3778,1694808.7458,8243199.3735,157.69126723,1,0,1697047.0,8242281,0,0,0,0,19
1096,1647804.9814,7735529.7033,-123.67315185,1,0,1648085.0,7735950,0,0,0,0,60
2588,1720392.1912,8512238.0755,119.67175485,1,0,1720423.0,8512184,0,1,0,0,25
132,2014351.6781,8246653.3122,33.380548255,0,0,2013562.0,8246133,1,0,0,0,34
970,1639672.0907,7894429.8858,79.754837272,1,0,1639645.0,7894280,1,0,0,0,72
23,2004241.0854,8249023.5111,-153.22875938,1,0,2004470.0,8249139,0,0,0,0,31
1535,1456737.6545,7486522.3485,82.323886259,1,0,1456650.0,7485872,0,0,0,0,36
2809,1628389.0811,9150944.4523,132.97460002,1,0,1629051.0,9150234,0,0,0,0,80
730,1733215.4173,8050220.3749,-160.25067875,1,0,1733855.0,8050450,0,0,0,0,52
246,1999034.7841,8268168.3657,-44.898656843,1,1,1998426.0,8268775,0,0,0,0,68
919,1576305.8082,7920834.0754,-168.61539914,1,1,1576812.0,7920936,0,0,0,0,22
2533,1768532.7503,8266602.1394,20.458266928,1,0,1768267.0,8266503,0,0,0,0,34
4130,1367334.9676,8026110.9947,138.78119501,1,0,1367795.0,8025708,0,0,0,0,31
1242,1773200.3765,7706824.0174,-89.874411307,1,0,1773199.0,7707452,0,0,0,0,37
330,1959178.7327,8221564.167,178.79157424,1,0,1960277.0,8221541,0,0,0,0,40
2827,1906476.7464,9635284.6323,-151.75050345,1,0,1935619.0,9650943,0,0,0,0,19
3923,2465221.4419,9768271.8039,77.145606939,1,1,2465067.0,9767595,0,0,0,0,80
1093,1649487.9094,7734557.149,-105.94439936,1,0,1649635.0,7735072,0,0,0,0,43
2091,1366429.3836,7919730.9836,-163.86328212,0,0,1388000.0,7925972,0,1,0,0,80
2444,1843231.0229,8314951.11,106.59297989,0,1,1843372.0,8314478,1,0,0,1,71
4078,1986547.5202,8264988.8044,-39.502785651,1,0,1985287.0,8266028,0,0,0,0,42
2479,1847141.7878,8315767.269,156.72838953,1,0,1847733.0,8315513,0,0,0,0,57
1201,1820627.8229,7693231.7198,-7.1344245946,1,1,1820314.0,7693271,0,0,0,0,51
3929,2462139.3392,9759804.4353,56.043732716,1,0,2461801.0,9759302,0,0,0,0,36
3510,1469006.287,7433498.9801,163.29108244,1,0,1469366.0,7433391,0,0,0,0,45
776,1800006.5552,8089283.9203,125.59879277,1,0,1800610.0,8088441,0,0,0,0,22
552,1965566.1339,8358721.6962,-80.48938241,0,1,1965260.0,8360549,0,0,1,0,87
1243,1771092.4306,7708176.2975,31.09101419,1,1,1770815.0,7708009,0,0,0,0,56
3973,2015246.9095,8277805.0316,0.8653723441,1,1,2014980.0,8277801,0,0,0,0,62
32,2010922.8152,8253353.4186,-53.266177857,1,1,2010697.0,8253656,0,0,0,0,40
4053,1998041.1464,8279344.0583,-61.213687264,1,1,1997378.0,8280551,0,0,0,0,30
3733,1441405.287,7915850.569,-98.236580432,1,0,1441455.0,7916194,0,0,0,0,46
1775,1414115.2027,7859446.6262,-176.1254066,0,0,1458903.0,7862480,1,0,0,0,74
2781,1978306.5382,9105495.497,-172.52528682,0,0,2040077.0,9113600,1,1,0,0,47
632,1895075.5154,8120519.8341,92.177618038,1,0,1895083.0,8120323,0,0,0,0,61
2772,1847714.3041,8959703.0058,106.90085122,0,0,1868400.0,8891622,1,0,0,0,48
138,2012289.4844,8244648.3842,61.450722605,1,0,2012076.0,8244256,0,0,0,0,47
786,1794777.8787,8097127.6303,50.040084194,1,0,1792210.0,8094063,1,0,0,0,33
4123,1369834.6468,8027706.6856,-47.896285503,1,1,1369819.0,8027724,1,0,0,0,56
100,2008235.8965,8249074.5572,-83.277400996,1,0,2008225.0,8249167,0,0,0,0,83
10,2010577.9473,8256462.7007,-167.5858669,1,0,2011129.0,8256584,0,0,0,0,35
3370,1426984.4036,7538228.8089,-54.334843425,0,0,1425648.0,7540091,0,0,0,0,73
506,1949655.239,8475170.4559,47.752215727,0,0,1916752.0,8438944,0,0,0,0,60
2569,1740639.5367,8535699.6542,-118.72030066,1,0,1740780.0,8535956,0,0,0,0,23
350,1961284.6749,8224512.9556,123.28759485,1,0,1961565.0,8224086,0,0,0,0,67
2745,1926057.622,8956178.915,134.42268605,1,1,1926084.0,8956152,0,0,0,1,48
1941,1337348.7252,7910559.0693,148.0281596,1,1,1338089.0,7910097,0,0,0,0,37
214,1996666.6846,8254196.4331,-177.0743823,1,0,1997617.0,8254245,0,0,0,0,35
51,2012308.6315,8254403.8181,145.53534773,1,0,2012473.0,8254291,0,0,0,0,38
4069,1981871.0997,8270452.4742,-162.77354801,1,0,1982334.0,8270596,0,0,0,0,45
3631,1432880.9971,7607246.6642,-85.469247947,1,0,1432811.0,7608130,0,0,0,0,58
1658,1431107.3437,7693520.4371,-102.62823922,1,0,1431200.0,7693934,0,0,0,0,31
586,1901398.3511,8320742.9896,-145.02920638,1,1,1902565.0,8321559,0,0,0,0,70
3065,2261684.7735,10402675.745,-114.8624621,0,0,2273157.0,10427433,1,1,0,0,59
2808,1627275.1068,9145380.1989,-82.604737796,1,1,1627214.0,9145851,0,0,0,0,58
2687,1865068.4561,8537527.4368,-54.444383712,0,0,1846851.0,8563015,1,0,0,0,50
2278,1458228.4451,8254649.6312,26.840363641,1,0,1457081.0,8254069,0,0,0,0,75
948,1574358.8303,7930256.5949,-33.861748802,0,0,1544494.0,7950296,0,0,0,0,79
2571,1741772.4353,8533636.7452,100.74485846,1,1,1741850.0,8533228,0,0,0,0,65
2765,1928932.7819,8977733.1424,161.61518188,1,0,1929890.0,8977415,0,0,0,0,81
413,1997060.5329,8228002.364,179.32143985,0,1,1997429.0,8227998,0,0,0,1,80
28,2012188.2951,8252016.8412,-142.22686186,1,0,2012364.0,8252153,0,0,0,0,39
413,1997060.5329,8228002.364,149.36248864,1,1,1997257.0,8227886,1,0,0,0,32
141,2014293.3466,8244951.6507,59.771350464,1,0,2013666.0,8243875,0,0,0,0,35
555,1963631.2899,8368422.6734,122.08448506,1,1,1963848.0,8368077,0,0,0,0,39
2298,1505764.0942,8266479.908,-163.42187727,1,0,1505929.0,8266529,0,0,0,0,82
3248,1467386.3656,7485498.0348,174.99395928,1,0,1467695.0,7485471,0,0,0,0,55
1489,1457921.0921,7468425.1698,-150.19044522,1,0,1458701.0,7468872,0,0,0,0,30
616,1892893.9873,8127492.4518,87.531248707,1,0,1892885.0,8127284,0,0,0,0,29
125,2014452.6448,8247883.575,-95.805389812,1,0,2014496.0,8248310,0,0,0,0,34
2321,1403783.8632,8319979.8003,46.422001331,0,0,1351223.0,8264743,1,0,0,0,69
3999,2037882.392,8286176.1857,-158.94385818,0,0,2069727.0,8298436,0,1,0,0,49
2853,2260649.9477,9303791.1731,-74.191302981,0,0,2260383.0,9304734,0,1,0,0,81
2544,1715960.0057,8431666.2243,-88.907343183,1,0,1715938.0,8432820,0,0,0,0,62
242,1997162.8356,8268484.1878,70.00265096,1,0,1996876.0,8267696,0,0,0,0,19
1490,1458249.8186,7466776.2757,-51.883553731,1,1,1458079.0,7466994,0,0,0,0,22
2742,1932005.0886,8950023.8293,-37.001052464,0,0,1931348.0,8950519,0,0,0,0,63
2503,1849865.3306,8384505.5505,-136.82122428,0,1,1872908.0,8406128,1,0,0,0,71
1420,1627954.4897,7570958.4371,60.041802499,1,0,1627677.0,7570477,0,0,0,0,38
3513,1465888.6732,7434666.1056,-5.526499027,1,0,1465373.0,7434716,0,0,0,0,19
178,2009581.3039,8239671.4411,8.3104141767,1,1,2008168.0,8239465,1,0,0,0,34
2593,1715914.4761,8508295.7155,-176.30950898,1,1,1716384.0,8508326,1,0,0,0,60
423,2021176.6761,8227590.3785,90.249507393,1,0,2021177.0,8227516,0,0,0,0,25
1854,1329413.8718,7904351.6972,-130.23809958,1,1,1329833.0,7904847,0,0,0,0,54
1258,1831099.6474,7814133.0004,-83.628668506,1,1,1831081.0,7814300,0,0,0,0,23
168,2014065.1417,8232596.0083,-110.98467884,1,1,2014199.0,8232945,0,0,0,0,18
1997,1337438.7826,7891943.098,-68.579933387,0,1,1337338.0,7892200,1,0,0,1,55
2052,1335895.7832,7910488.5994,-128.69772639,1,1,1336557.0,7911314,0,0,0,0,48
1495,1455327.9044,7472461.6332,-15.060400221,1,0,1454364.0,7472721,0,0,0,0,63
2281,1459887.5508,8259516.4893,-47.331140451,0,0,1437902.0,8283368,1,0,0,0,68
4001,2013402.2341,8298486.9404,-125.18557065,0,0,2030580.0,8322851,0,1,0,0,63
2781,1978306.5382,9105495.497,-132.32058294,0,0,2012230.0,9142750,0,0,0,0,58
1531,1447457.0598,7479863.3847,-110.32611502,0,0,1447511.0,7480009,1,1,0,0,88
2718,1924029.2697,8951288.4328,141.14011297,1,0,1924978.0,8950524,0,0,0,0,67
428,2014434.9451,8206711.9533,-120.46425005,1,0,2015042.0,8207744,0,0,0,0,67
3581,1566332.695,7560829.9784,-59.905271494,0,0,1561079.0,7569895,0,0,0,0,71
2451,1844740.2925,8316712.0834,-136.85517289,1,0,1845231.0,8317172,0,0,0,0,56
253,2000449.7661,8258015.2101,103.05597124,1,0,2000646.0,8257169,0,0,0,0,58
679,1836070.3966,8257529.7021,71.782057256,0,0,1831985.0,8245117,0,1,0,0,81
2543,1714728.3668,8429932.8038,90.113314258,1,0,1714730.0,8429107,0,0,0,0,61
242,1997162.8356,8268484.1878,121.19632148,1,0,1997453.0,8268005,0,0,0,0,82
2035,1326842.0577,7911239.8256,76.030466746,1,0,1326611.0,7910311,0,1,0,0,40
2055,1318304.0754,7909821.4616,-168.47014762,1,0,1318743.0,7909911,0,0,0,0,22
2754,1935527.2372,8928614.5456,-162.86154712,1,1,1937990.0,8929374,0,0,0,0,76
1348,1736375.4437,7590127.3942,1.6765371666,1,0,1735747.0,7590109,0,0,0,0,55
1906,1369071.663,7903162.4903,-166.0265542,0,0,1395119.0,7909644,1,1,0,0,67
112,2011894.0777,8248539.2459,15.926737663,0,0,2011718.0,8248489,0,1,0,0,24
4077,1985559.5598,8264077.0177,123.61535808,1,1,1985997.0,8263419,0,0,0,0,44
1671,1437652.707,7696421.995,-108.43987395,0,0,1440997.0,7706452,1,0,0,0,76
3752,1430485.179,7905865.2957,-59.985503446,0,0,1428739.0,7908888,1,0,0,0,32
2288,1511094.0714,8267693.783,-108.02043436,1,1,1511465.0,8268834,0,0,0,0,40
1897,1333274.9884,7904212.1239,52.863833165,1,0,1333078.0,7903952,0,1,0,0,82
3361,1432878.6594,7532738.8624,123.06218719,0,0,1434780.0,7529818,0,0,0,0,51
4148,1385896.825,8115842.469,-38.341866932,0,0,1328137.0,8161527,0,0,0,0,62
2110,1326373.8478,8043324.728,171.80167201,1,1,1326955.0,8043241,0,0,0,0,59
970,1639672.0907,7894429.8858,152.79915314,1,0,1639703.0,7894414,0,0,0,0,23
1832,1330858.2423,7903432.644,66.748930631,1,0,1330815.0,7903332,0,0,0,0,54
3753,1426860.2825,7903328.9138,-27.895095522,0,0,1400145.0,7917471,0,0,0,0,84
3720,1440631.6167,7908923.4205,9.5353896464,1,0,1440135.0,7908840,1,0,0,0,54
74,2008209.0685,8251779.1896,120.73989203,1,0,2008409.0,8251443,0,1,0,0,38
663,1803757.1315,8177174.6822,178.15046903,1,1,1804026.0,8177166,0,0,0,0,34
3433,1416063.8502,7561978.6701,114.10695214,1,0,1416338.0,7561366,0,0,0,0,50
2823,1641133.6043,9139084.0768,29.604223697,1,0,1637976.0,9137290,0,0,0,0,64
510,1963103.0788,8368725.9585,18.501184583,1,1,1962637.0,8368570,0,0,0,0,22
500,1938589.3024,8539891.8917,-45.947748271,1,1,1938387.0,8540101,0,0,0,0,74
2685,1920647.7175,8552758.5501,105.30148653,1,0,1921290.0,8550411,0,0,0,0,50
207,2001137.0527,8253267.8564,-16.588267532,1,1,1999918.0,8253631,0,0,0,0,76
318,2036106.1783,8239197.5895,168.55456459,1,0,2043350.0,8237731,0,0,0,0,81
1348,1736375.4437,7590127.3942,-79.473852324,0,1,1736343.0,7590302,1,0,0,0,64
1679,1393298.6805,7737163.6054,115.76338016,1,0,1393326.0,7737107,0,0,0,0,24
2733,1918022.0247,8958021.756,32.908749975,0,0,1890534.0,8940233,0,0,0,0,69
448,2029333.6118,8233941.9353,174.90446327,1,0,2035086.0,8233429,0,0,0,0,44
2377,1566529.174,8246114.0326,-162.80912738,1,1,1567683.0,8246471,0,0,0,0,23
1568,1474296.9683,7499483.7363,-162.89237443,0,1,1486878.0,7503356,1,0,0,0,66
268,2004876.4969,8259262.4323,123.88757485,1,1,2005040.0,8259019,0,0,0,0,75
740,1744993.3533,8052331.3126,101.92504541,1,0,1745061.0,8052011,0,0,0,0,40
1602,1481139.3321,7528383.232,115.37694952,1,0,1481314.0,7528015,0,0,0,0,24
3270,1449798.7767,7503046.6779,-134.78388617,1,0,1450208.0,7503459,0,0,0,0,54
1196,1821225.8312,7691504.1007,-105.20840103,1,0,1821306.0,7691799,0,0,0,0,44
2738,1935718.484,8963738.5987,140.13217191,0,1,1938885.0,8961094,1,0,0,1,75
1893,1332726.6286,7903368.4895,139.06823084,1,1,1333042.0,7903095,1,0,0,0,23
2588,1720392.1912,8512238.0755,55.706586692,1,0,1720193.0,8511946,0,0,0,0,46
425,2019929.3411,8228445.0457,67.065228562,1,1,2019821.0,8228189,0,0,0,0,72
746,1733548.4852,8047495.1138,96.567622176,0,0,1737184.0,8015918,1,0,0,0,32
129,2010517.9461,8247743.9852,146.49351041,1,1,2010962.0,8247450,0,0,0,0,60
578,1975097.9765,8418622.2803,-82.43686339,0,0,1970894.0,8450285,1,0,0,0,51
3776,1697083.2257,8235200.5752,-123.50344717,1,0,1697437.0,8235735,1,0,0,0,57
4008,1987203.1919,8315213.6884,-135.52341635,1,0,1987562.0,8315566,0,1,0,0,53
662,1803651.7119,8178979.3096,-75.186450693,1,0,1803587.0,8179224,0,0,0,0,66
1883,1335497.0367,7907635.5391,132.25200214,1,1,1335592.0,7907531,0,0,0,0,48
380,1994165.5582,8225243.323,28.716572311,1,0,1993402.0,8224825,0,0,0,0,48
2644,1761172.9734,8712366.2585,1.7885242388,1,0,1760268.0,8712338,0,0,0,0,45
3906,1851638.8728,9106026.7688,154.31057559,1,1,1852973.0,9105385,0,0,0,0,39
2396,1711421.2874,8280950.6639,160.71480515,0,0,1731260.0,8274009,1,1,0,0,85
2673,1908934.4581,8547806.039,155.22418867,1,0,1910319.0,8547167,0,0,0,0,20
2818,1634117.5821,9138849.131,129.13490038,1,1,1635741.0,9136854,0,0,0,0,35
4062,1983448.9421,8272703.5853,75.722807427,1,0,1983361.0,8272358,1,0,0,0,74
1849,1331408.1605,7905630.2669,133.07510688,1,0,1331860.0,7905147,0,1,0,0,31
257,2000903.8383,8259334.3012,-89.452918094,1,1,2000899.0,8259841,0,0,0,0,42
3243,1682701.1927,7606239.0146,76.429203045,1,0,1682097.0,7603736,0,0,0,0,52
